date,global_active_power_kwh,global_reactive_power_sum,voltage_mean,global_intensity_mean,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,sub_metering_remainder_wh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,sub_metering_remainder_kwh
2007-11-11,31.452066666666667,3.0935,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,21663.066666666666,3.445,0.32,6.024,21.663066666666666
2007-11-12,35.93576666666667,2.2911333333333337,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,17471.766666666666,1.018,4.165,13.281,17.471766666666667
2007-11-13,36.90663333333334,2.3492,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,19919.633333333335,0.978,4.933,11.076,19.919633333333334
2007-11-14,34.13323333333334,2.3598333333333334,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,16438.233333333334,1.055,0.295,16.345,16.438233333333333
2007-11-15,24.866466666666668,2.2177666666666673,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,15186.466666666667,1.606,0.571,7.503,15.186466666666668
2007-11-16,38.4959,2.0663,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,18280.9,1.991,4.66,13.564,18.280900000000003
2007-11-17,43.50156666666667,2.8004999999999995,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,23724.566666666666,2.588,2.199,14.99,23.724566666666664
2007-11-18,36.39763333333334,2.6960333333333333,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,22033.633333333335,5.201,2.097,7.066,22.033633333333334
2007-11-19,28.727566666666668,1.8671666666666666,242.76635416666664,5.00625,1089.0,253.0,10750.0,16635.566666666666,1.089,0.253,10.75,16.635566666666666
2007-11-20,34.93093333333333,2.0805333333333333,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,18936.866666666665,1.015,3.954,11.026,18.936866666666663
2007-11-21,29.250999999999998,2.1933000000000002,241.4952048611111,5.120694444444444,1140.5,549.0,9470.5,18091.0,1.1405,0.549,9.4705,18.091
2007-11-22,32.206300000000006,2.385133333333333,241.5650486111111,5.65625,2867.0,297.0,9001.0,20041.3,2.867,0.297,9.001,20.0413
2007-11-23,42.04363333333333,2.3152,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,20009.63333333333,2.168,6.181,13.685,20.00963333333333
2007-11-24,31.6509,2.5085333333333333,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,12495.9,1.573,4.131,13.451,12.495899999999999
2007-11-25,23.259966666666667,2.0462666666666665,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,13746.966666666667,3.556,0.279,5.678,13.746966666666667
2007-11-26,26.16193333333333,1.9508333333333334,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,15859.933333333332,1.088,0.288,8.926,15.859933333333332
2007-11-27,46.68353333333334,2.3332333333333333,241.32109722222222,8.15625,1063.0,11020.0,15111.0,19489.533333333333,1.063,11.02,15.111,19.489533333333334
2007-11-28,27.415666666666667,1.9240333333333335,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,17654.666666666668,1.182,0.769,7.81,17.654666666666667
2007-11-29,28.657633333333333,1.9785000000000001,242.73200347222223,5.015694444444445,2031.0,283.0,8818.0,17525.633333333335,2.031,0.283,8.818,17.525633333333335
2007-11-30,38.86213333333333,2.4546666666666668,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0,17320.13333333333,0.0,7.941,13.601,17.32013333333333
2007-12-01,52.24903333333332,4.814866666666666,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,24693.033333333333,9.356,0.353,17.847,24.693033333333332
2007-12-02,49.10313333333333,5.418033333333333,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,29462.13333333333,2.09,6.915,10.636,29.46213333333333
2007-12-03,29.36766666666667,2.1985666666666663,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,17499.666666666668,1.141,0.299,10.428,17.499666666666666
2007-12-04,34.4606,2.416933333333333,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,19059.6,1.012,5.828,8.561,19.0596
2007-12-05,35.88533333333333,2.9733,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,21249.333333333332,3.422,0.295,10.919,21.249333333333333
2007-12-06,41.46556666666666,2.698933333333333,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,24488.566666666666,4.751,0.318,11.908,24.488566666666667
2007-12-07,29.4836,2.4606666666666666,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,15051.6,0.459,3.71,10.263,15.0516
2007-12-08,36.89006666666667,2.5723333333333334,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,21120.066666666666,1.133,2.354,12.283,21.120066666666666
2007-12-09,37.90973333333333,3.348933333333333,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,22577.733333333334,4.176,2.428,8.728,22.577733333333335
2007-12-10,29.312566666666665,2.0835333333333335,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,19651.566666666666,1.102,0.278,8.281,19.651566666666664
2007-12-11,38.4184,2.2283,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,20811.4,1.05,3.817,12.74,20.811400000000003
2007-12-12,26.4677,1.9481000000000002,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,17302.7,1.152,0.254,7.759,17.3027
2007-12-13,30.79576666666667,1.8581666666666663,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,19333.766666666666,1.103,1.448,8.911,19.333766666666666
2007-12-14,32.913466666666665,2.9925,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,15143.466666666667,0.98,3.849,12.941,15.143466666666667
2007-12-15,45.614599999999996,2.6271,241.28064583333332,7.98,1706.0,3687.0,14313.0,25908.6,1.706,3.687,14.313,25.9086
2007-12-16,46.036966666666665,2.1156333333333333,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,27416.966666666667,3.41,2.281,12.929,27.416966666666667
2007-12-17,29.974933333333336,1.7536,242.62617708333335,5.189930555555556,1636.0,243.0,10567.0,17528.933333333334,1.636,0.243,10.567,17.528933333333335
2007-12-18,43.7199,2.4013333333333335,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,25693.9,1.123,5.81,11.093,25.693900000000003
2007-12-19,36.60086666666667,1.822266666666667,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,21030.866666666665,1.233,2.658,11.679,21.030866666666665
2007-12-20,32.49596666666666,1.9905666666666668,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,16768.966666666667,1.859,0.276,13.592,16.768966666666667
2007-12-21,33.04293333333333,1.7745,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,19400.933333333334,1.191,0.2,12.251,19.400933333333334
2007-12-22,43.52106666666667,2.355233333333333,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,22479.066666666666,3.819,4.55,12.673,22.479066666666665
2007-12-23,40.150800000000004,2.9378666666666664,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,23126.8,1.971,3.091,11.962,23.1268
2007-12-24,37.6308,2.4959,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,17979.8,2.985,2.316,14.35,17.9798
2007-12-25,44.91613333333333,2.5302000000000002,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,27876.13333333333,4.588,3.368,9.084,27.876133333333332
2007-12-26,43.004666666666665,2.3385666666666665,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,29642.666666666668,1.109,2.773,9.48,29.642666666666667
2007-12-27,42.2033,3.1763666666666666,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,28631.3,4.122,1.49,7.96,28.6313
2007-12-28,51.8842,3.4466666666666663,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,25527.2,1.98,8.554,15.823,25.5272
2007-12-29,54.982600000000005,3.3315333333333337,240.55066666666667,9.56,4836.0,2434.0,14906.0,32806.6,4.836,2.434,14.906,32.806599999999996
2007-12-30,42.6486,2.973933333333333,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,21971.6,3.595,3.597,13.485,21.9716
2007-12-31,36.942366666666665,2.4256,241.09479166666668,6.455,0.0,3457.0,14071.0,19414.366666666665,0.0,3.457,14.071,19.414366666666666
2008-01-01,45.99563333333334,2.375133333333333,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,28440.633333333335,2.461,2.739,12.355,28.440633333333334
2008-01-02,27.401766666666667,1.8611,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,15320.766666666666,0.0,3.094,8.987,15.320766666666666
2008-01-03,25.16846666666667,2.0197,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,16521.466666666667,1.13,0.846,6.671,16.52146666666667
2008-01-04,38.19753333333333,2.2784333333333335,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,19878.533333333333,1.241,5.326,11.752,19.878533333333333
2008-01-05,36.38746666666667,2.1577333333333333,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,19397.466666666667,2.113,0.286,14.591,19.397466666666666
2008-01-06,30.419733333333337,1.9493,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,18184.733333333334,1.966,2.445,7.824,18.184733333333334
2008-01-07,28.26356666666667,1.9362,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,16399.566666666666,1.288,0.282,10.294,16.399566666666665
2008-01-08,34.05916666666666,2.1242,240.82180555555558,5.99,2197.0,3511.0,9793.0,18558.166666666668,2.197,3.511,9.793,18.55816666666667
2008-01-09,29.807333333333336,2.0889333333333333,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,19398.333333333332,1.162,0.284,8.963,19.398333333333333
2008-01-10,31.56793333333333,2.0084,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,19983.933333333334,1.307,0.285,9.992,19.983933333333333
2008-01-11,28.430300000000003,1.5914,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,18882.3,1.261,0.29,7.997,18.8823
2008-01-12,47.8568,2.7120666666666664,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,28525.8,5.594,2.621,11.116,28.5258
2008-01-13,48.101749999999996,2.4127500000000004,239.74699652777778,8.45673611111111,6505.5,341.5,9378.5,31876.25,6.5055,0.3415,9.3785,31.87625
2008-01-14,33.748866666666665,2.0018333333333334,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,17753.866666666665,5.918,0.339,9.738,17.753866666666664
2008-01-15,44.781866666666666,1.8857333333333335,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,22604.866666666665,0.782,6.883,14.512,22.604866666666666
2008-01-16,35.59753333333333,2.1488333333333336,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,21614.533333333333,1.162,3.43,9.391,21.614533333333334
2008-01-17,26.2047,1.9453,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,16190.7,1.007,0.35,8.657,16.1907
2008-01-18,36.449799999999996,1.9881666666666669,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,19586.8,1.034,0.846,14.983,19.5868
2008-01-19,33.0051,2.2497,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,16415.1,2.521,6.054,8.015,16.4151
2008-01-20,29.00613333333333,2.3102333333333336,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,21911.133333333335,1.775,0.38,4.94,21.911133333333336
2008-01-21,30.9833,2.04,239.56475,5.519027777777778,0.0,376.0,10447.0,20160.3,0.0,0.376,10.447,20.1603
2008-01-22,38.7503,2.391033333333333,240.09477777777778,6.92875,4670.0,7640.0,7552.0,18888.3,4.67,7.64,7.552,18.8883
2008-01-23,31.3718,1.7997333333333334,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,16509.8,1.116,0.387,13.359,16.5098
2008-01-24,27.417033333333332,1.7384333333333335,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,20055.033333333333,1.107,0.32,5.935,20.055033333333334
2008-01-25,37.33093333333333,1.9937666666666667,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,23500.933333333334,0.0,2.421,11.409,23.500933333333336
2008-01-26,47.24980000000001,2.807033333333334,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,26407.8,4.925,0.311,15.606,26.407799999999998
2008-01-27,39.6961,2.345966666666667,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,24786.1,3.725,3.818,7.367,24.786099999999998
2008-01-28,38.46993333333333,1.7972666666666666,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,24255.933333333334,1.142,0.28,12.792,24.255933333333335
2008-01-29,44.6004,1.9529333333333334,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,25837.4,1.487,6.199,11.077,25.837400000000002
2008-01-30,27.3441,1.9411666666666667,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,19822.1,0.0,0.261,7.261,19.8221
2008-01-31,32.56536666666667,2.2929333333333335,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,21696.366666666665,1.165,0.267,9.437,21.696366666666666
2008-02-01,25.577533333333335,2.9875,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,17720.533333333333,0.336,0.28,7.241,17.720533333333332
2008-02-02,49.00745,3.857033333333333,240.28889930555556,8.656319444444446,6283.5,2764.0,15205.0,24754.95,6.2835,2.764,15.205,24.75495
2008-02-03,34.7428,2.5618,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,19536.8,2.319,4.435,8.452,19.5368
2008-02-04,27.13563333333333,1.7338999999999998,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,16191.633333333333,1.161,0.252,9.531,16.191633333333332
2008-02-05,41.2076,2.5464333333333333,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,18589.6,1.098,7.803,13.717,18.589599999999997
2008-02-06,27.825666666666667,1.9043333333333332,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,16927.666666666668,2.114,0.356,8.428,16.927666666666667
2008-02-07,25.305166666666665,1.8117666666666667,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,16921.166666666668,0.0,0.295,8.089,16.921166666666668
2008-02-08,32.50939999999999,1.9849,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,20085.4,0.94,1.921,9.563,20.0854
2008-02-09,35.03793333333333,2.4088000000000003,241.76450694444446,6.09,2050.0,2838.0,10293.0,19856.933333333334,2.05,2.838,10.293,19.856933333333334
2008-02-10,36.411899999999996,2.5289333333333337,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,20766.9,2.562,2.955,10.128,20.7669
2008-02-11,28.200266666666668,1.7041000000000002,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,17955.266666666666,1.018,0.297,8.93,17.955266666666667
2008-02-12,33.12996666666667,2.1824333333333334,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,17126.966666666667,2.009,1.856,12.138,17.126966666666668
2008-02-13,31.674966666666666,2.1413,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,17961.966666666667,2.53,3.615,7.568,17.96196666666667
2008-02-14,26.743699999999997,1.8941000000000001,240.76481944444447,4.68375,1300.0,291.0,9299.0,15853.7,1.3,0.291,9.299,15.8537
2008-02-15,33.42013333333333,1.7992,241.89060416666663,5.78125,1109.0,1723.0,13417.0,17171.133333333335,1.109,1.723,13.417,17.171133333333334
2008-02-16,39.11580000000001,2.316566666666667,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,24080.8,1.076,2.36,11.599,24.0808
2008-02-17,32.2228,2.001266666666667,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,20734.8,3.182,2.257,6.049,20.7348
2008-02-18,25.240066666666667,1.6995333333333336,242.06393055555554,4.37625,0.0,251.0,10345.0,14644.066666666666,0.0,0.251,10.345,14.644066666666665
2008-02-19,35.44859999999999,2.2927999999999997,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,17656.6,1.881,4.711,11.2,17.656599999999997
2008-02-20,37.56316666666667,3.1711333333333327,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,20688.166666666668,3.655,5.516,7.704,20.688166666666667
2008-02-21,27.230833333333333,1.8712333333333333,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,18400.833333333332,0.0,0.307,8.523,18.40083333333333
2008-02-22,28.876066666666663,2.0281333333333333,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,15623.066666666666,1.167,1.985,10.101,15.623066666666666
2008-02-23,30.608900000000002,2.2083999999999997,239.6676111111111,5.411527777777778,1684.0,2250.0,10074.0,16600.9,1.684,2.25,10.074,16.600900000000003
2008-02-24,21.050133333333335,1.7888666666666666,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,8517.133333333333,0.754,0.332,11.447,8.517133333333334
2008-02-25,8.408133333333334,1.5286666666666666,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,6231.133333333333,0.0,0.321,1.856,6.231133333333333
2008-02-26,8.452,1.4098333333333335,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,6144.0,0.0,0.295,2.013,6.144
2008-02-27,9.445333333333334,1.4361333333333335,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,6150.333333333333,0.0,0.326,2.969,6.150333333333333
2008-02-28,8.486400000000001,1.3874666666666664,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,6177.4,0.0,0.281,2.028,6.1774
2008-02-29,22.222466666666666,1.4824666666666668,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,10387.466666666667,0.0,3.773,8.062,10.387466666666667
2008-03-01,19.03126666666667,1.752633333333333,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,15020.266666666666,0.0,1.287,2.724,15.020266666666666
2008-03-02,19.37043333333333,2.4118333333333335,239.74624305555557,3.425,0.0,5244.0,2565.0,11561.433333333332,0.0,5.244,2.565,11.561433333333332
2008-03-03,17.342499999999998,1.9055666666666666,240.3519861111111,2.9775,0.0,2207.0,1755.0,13380.5,0.0,2.207,1.755,13.3805
2008-03-04,27.816499999999998,1.8159666666666667,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,14709.5,1.249,2.443,9.415,14.7095
2008-03-05,33.95346666666667,2.3483,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,17482.466666666667,1.145,9.797,5.529,17.482466666666667
2008-03-06,41.72013333333334,1.7697333333333334,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,33301.13333333333,1.082,0.372,6.965,33.30113333333333
2008-03-07,31.049266666666668,2.1565333333333334,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,17310.266666666666,1.235,3.471,9.033,17.310266666666667
2008-03-08,37.477666666666664,3.951333333333333,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,22410.666666666668,6.286,0.346,8.435,22.410666666666668
2008-03-09,26.007633333333334,2.2595666666666667,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,18912.633333333335,2.607,0.333,4.155,18.912633333333336
2008-03-10,26.978099999999994,2.118733333333333,241.72734722222222,4.7125,2009.0,368.0,8660.0,15941.1,2.009,0.368,8.66,15.9411
2008-03-11,36.66736666666667,2.5183333333333335,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,18559.366666666665,1.271,3.901,12.936,18.559366666666666
2008-03-12,29.570533333333334,2.3032333333333335,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,15034.533333333333,1.12,2.374,11.042,15.034533333333332
2008-03-13,27.925233333333335,2.141233333333333,240.802625,4.941666666666666,3263.0,3590.0,5464.0,15608.233333333334,3.263,3.59,5.464,15.608233333333333
2008-03-14,36.836999999999996,2.662466666666667,240.62736805555554,6.44625,980.0,3881.0,14476.0,17500.0,0.98,3.881,14.476,17.5
2008-03-15,26.27166666666667,2.5735333333333332,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,17309.666666666668,2.55,0.502,5.91,17.30966666666667
2008-03-16,30.032666666666668,2.8942,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,15786.666666666666,2.394,0.566,11.286,15.786666666666665
2008-03-17,28.448633333333337,2.9212333333333333,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,12215.633333333333,0.236,6.651,9.346,12.215633333333333
2008-03-18,31.95943333333333,2.457333333333333,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,14240.433333333332,1.156,4.019,12.544,14.240433333333332
2008-03-19,21.807466666666663,2.3749666666666664,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,13132.466666666667,2.11,0.411,6.154,13.132466666666668
2008-03-20,20.887900000000002,2.014233333333333,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,12632.9,1.107,0.478,6.67,12.6329
2008-03-21,34.4407,3.7304000000000004,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,14216.7,2.171,4.778,13.275,14.216700000000001
2008-03-22,34.22526666666667,3.094666666666667,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,17910.266666666666,3.322,0.588,12.405,17.910266666666665
2008-03-23,38.76649999999999,2.5407666666666673,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,16497.5,6.279,2.112,13.878,16.4975
2008-03-24,32.93783333333333,2.1852666666666662,242.7059201388889,5.758611111111111,1131.0,5988.5,7026.0,18792.333333333332,1.131,5.9885,7.026,18.792333333333332
2008-03-25,33.59760000000001,2.1305333333333336,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,14180.6,2.246,3.677,13.494,14.1806
2008-03-26,27.224533333333333,2.2266333333333335,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,13299.533333333333,2.547,3.831,7.547,13.299533333333333
2008-03-27,22.847033333333336,1.9406666666666665,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0,13469.033333333333,0.0,0.356,9.022,13.469033333333332
2008-03-28,31.423733333333335,2.2939999999999996,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,13912.733333333334,2.325,3.605,11.581,13.912733333333334
2008-03-29,41.18583333333333,2.9178,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,18417.833333333332,5.153,0.375,17.24,18.41783333333333
2008-03-30,35.7732,2.932833333333334,241.16375694444443,6.2775,5045.0,1315.0,9769.0,19644.2,5.045,1.315,9.769,19.6442
2008-03-31,22.9595,2.181,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,12070.5,1.091,0.411,9.387,12.0705
2008-04-01,35.484199999999994,2.8399333333333336,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0,13233.2,1.079,6.657,14.515,13.2332
2008-04-02,28.194533333333332,2.3756666666666666,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,15425.533333333333,1.106,3.674,7.989,15.425533333333332
2008-04-03,18.8126,2.0206000000000004,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0,11489.6,0.0,0.422,6.901,11.489600000000001
2008-04-04,27.19863333333333,2.088433333333333,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0,11044.633333333333,2.133,0.775,13.246,11.044633333333334
2008-04-05,32.84603333333333,3.3947333333333334,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,15399.033333333333,2.929,0.874,13.644,15.399033333333334
2008-04-06,28.271966666666668,2.509533333333333,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,16980.966666666667,1.124,2.615,7.552,16.980966666666667
2008-04-07,25.647300000000005,2.3546666666666667,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,13089.3,2.42,0.672,9.466,13.0893
2008-04-08,44.291933333333326,3.0696,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0,13307.933333333332,2.752,10.713,17.519,13.307933333333333
2008-04-09,20.314199999999996,2.2144,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0,10935.2,0.0,0.376,9.003,10.9352
2008-04-10,24.6291,2.728,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,14384.1,3.261,0.457,6.527,14.3841
2008-04-11,31.294399999999996,2.398166666666667,240.758375,5.452638888888889,1802.0,491.0,14522.0,14479.4,1.802,0.491,14.522,14.4794
2008-04-12,46.66689999999999,6.537866666666667,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,21866.9,7.076,2.499,15.225,21.8669
2008-04-13,37.216433333333335,3.5585666666666667,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,15713.433333333332,2.554,5.942,13.007,15.713433333333333
2008-04-14,26.493033333333333,2.5826333333333333,242.31405555555554,4.604305555555555,0.0,425.0,11197.0,14871.033333333333,0.0,0.425,11.197,14.871033333333333
2008-04-15,27.8401,2.9797000000000002,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0,12794.1,1.174,3.998,9.874,12.7941
2008-04-16,24.817733333333333,2.0984,241.74438888888886,4.316111111111111,838.0,403.0,11322.0,12254.733333333334,0.838,0.403,11.322,12.254733333333334
2008-04-17,23.264366666666668,2.4313000000000002,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,12490.366666666667,1.719,0.417,8.638,12.490366666666667
2008-04-18,31.03983333333333,3.0774333333333335,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,14112.833333333334,2.174,3.832,10.921,14.112833333333334
2008-04-19,37.56183333333333,4.088066666666666,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0,16063.833333333334,4.319,2.457,14.722,16.063833333333335
2008-04-20,29.85696666666667,3.7975666666666665,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0,13881.966666666667,1.03,4.544,10.401,13.881966666666667
2008-04-21,19.4026,2.9233333333333333,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0,9941.6,0.0,2.673,6.788,9.941600000000001
2008-04-22,27.12793333333333,3.2191666666666667,240.95971527777778,4.7725,971.0,5093.0,10603.0,10460.933333333332,0.971,5.093,10.603,10.460933333333333
2008-04-23,22.622133333333334,3.1583666666666668,241.51134027777778,3.9675,1380.0,492.0,8406.0,12344.133333333333,1.38,0.492,8.406,12.344133333333334
2008-04-24,17.3962,2.8654000000000006,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0,10315.2,1.263,0.522,5.296,10.3152
2008-04-25,21.128899999999998,2.703733333333333,241.00715277777778,3.7,824.0,2004.0,9400.0,8900.9,0.824,2.004,9.4,8.9009
2008-04-26,15.052766666666665,2.8116000000000003,240.79256249999997,2.634027777777778,0.0,634.0,3586.0,10832.766666666666,0.0,0.634,3.586,10.832766666666666
2008-04-27,16.804,3.3019666666666665,240.90728472222222,2.96375,693.0,588.0,5488.0,10035.0,0.693,0.588,5.488,10.035
2008-04-28,10.984199999999998,2.7853000000000003,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0,7577.2,0.0,0.621,2.786,7.5771999999999995
2008-04-29,32.876933333333334,3.5892666666666666,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,15582.933333333332,1.402,5.411,10.481,15.582933333333333
2008-04-30,18.362099999999998,2.859266666666666,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0,10062.1,1.057,0.59,6.653,10.062100000000001
2008-05-01,9.600233333333334,2.5116000000000005,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,6484.233333333334,0.0,0.53,2.586,6.484233333333334
2008-05-02,24.9628,3.426133333333333,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0,12577.8,3.114,0.584,8.687,12.5778
2008-05-03,21.493333333333332,3.3667333333333334,240.8336875,3.8009722222222218,996.0,541.0,6535.0,13421.333333333334,0.996,0.541,6.535,13.421333333333333
2008-05-04,24.516166666666667,3.490366666666667,241.38047916666667,4.3625,2196.0,2872.0,5464.0,13984.166666666666,2.196,2.872,5.464,13.984166666666667
