date,global_active_power_sum_kw,global_reactive_power_sum,voltage_mean,global_intensity_mean,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,sub_metering_remainder_wh,sub_metering_1_mean_kw,sub_metering_2_mean_kw,sub_metering_3_mean_kw,sub_metering_remainder_mean_kw,year,day,dayofweek,dayofyear,is_weekend,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_id,month_sin,month_cos,dow_sin,dow_cos
2007-07-05,1057.29,246.716,240.44444444444449,3.2331944444444445,2922.0,770.0,3973.0,9956.5,0.12175,0.0320833333333333,0.1655416666666666,0.4148541666666667,2007,5,3,186,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2007-07-06,1069.524,219.35,240.5994513888889,3.268611111111112,2826.0,3563.0,4005.0,7431.4,0.11775,0.1484583333333333,0.166875,0.3096416666666666,2007,6,4,187,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2007-07-07,1358.206,214.044,239.91013888888887,4.034861111111111,997.0,3047.0,10177.0,8416.566666666668,0.0415416666666666,0.1269583333333333,0.4240416666666666,0.3506902777777778,2007,7,5,188,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2007-07-08,1089.08,196.92,240.3388958333333,3.289305555555556,1825.0,2831.0,5277.0,8219.5,0.0760416666666666,0.1179583333333333,0.219875,0.3424791666666666,2007,8,6,189,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2007-07-09,1180.158,172.422,240.6176458333333,3.51625,923.0,594.0,9386.0,8766.3,0.0384583333333333,0.0247499999999999,0.3910833333333333,0.3652625,2007,9,0,190,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2007-07-10,908.324,176.244,239.98305555555555,2.786111111111111,67.0,2227.0,4631.0,8213.733333333334,0.0027916666666666,0.0927916666666666,0.1929583333333333,0.3422388888888889,2007,10,1,191,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2007-07-11,722.352,153.856,241.0300347222222,2.1994444444444445,1015.0,647.0,5284.0,5093.866666666667,0.0422916666666666,0.0269583333333333,0.2201666666666666,0.2122444444444444,2007,11,2,192,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2007-07-12,1069.582,209.098,240.7646180555556,3.2336111111111108,1029.0,2550.0,6419.0,7828.366666666667,0.0428749999999999,0.10625,0.2674583333333333,0.3261819444444444,2007,12,3,193,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2007-07-13,794.382,206.694,240.85480555555557,2.450833333333333,0.0,633.0,4427.0,8179.7,0.0,0.026375,0.1844583333333333,0.3408208333333333,2007,13,4,194,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2007-07-14,1288.17,258.45,241.29188194444444,3.8940277777777776,3775.0,1968.0,6604.0,9122.5,0.1572916666666666,0.082,0.2751666666666666,0.3801041666666667,2007,14,5,195,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2007-07-15,1046.501,276.494,240.54533333333336,3.224375,862.0,715.0,5585.0,10279.683333333332,0.0359166666666666,0.0297916666666666,0.2327083333333333,0.4283201388888888,2007,15,6,196,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2007-07-16,853.674,233.96,236.5072361111111,2.660555555555556,830.0,695.0,4176.0,8526.9,0.0345833333333333,0.0289583333333333,0.174,0.3552875,2007,16,0,197,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2007-07-17,719.632,176.088,234.7412569444444,2.27625,848.0,694.0,3335.0,7116.866666666667,0.0353333333333333,0.0289166666666666,0.1389583333333333,0.2965361111111111,2007,17,1,198,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2007-07-18,757.082,156.514,231.08822916666665,2.386805555555556,909.0,671.0,4628.0,6410.566666666667,0.037875,0.0279583333333333,0.1928333333333333,0.2671069444444444,2007,18,2,199,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2007-07-19,677.886,187.012,234.26186111111116,2.1438888888888887,1068.0,703.0,3130.0,6397.1,0.0445,0.0292916666666666,0.1304166666666666,0.2665458333333333,2007,19,3,200,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2007-07-20,1110.422,223.118,235.56890277777777,3.451666666666666,2111.0,2418.0,4765.0,9213.033333333333,0.0879583333333333,0.10075,0.1985416666666666,0.3838763888888889,2007,20,4,201,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2007-07-21,1060.248,236.158,234.256625,3.291527777777778,428.0,512.0,7756.0,8974.8,0.0178333333333333,0.0213333333333333,0.3231666666666666,0.37395,2007,21,5,202,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2007-07-22,1377.345,218.719,235.9622673611111,4.228541666666667,7091.0,2136.0,5574.0,8155.483333333334,0.2954583333333333,0.089,0.2322499999999999,0.3398118055555555,2007,22,6,203,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2007-07-23,991.018,143.77,234.50086805555557,3.075972222222222,1747.0,1288.0,3847.0,9634.966666666667,0.0727916666666666,0.0536666666666666,0.1602916666666666,0.4014569444444444,2007,23,0,204,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2007-07-24,825.284,112.81,235.36304166666667,2.550972222222222,0.0,1607.0,5599.0,6549.933333333333,0.0,0.0669583333333333,0.2332916666666666,0.2729138888888889,2007,24,1,205,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2007-07-25,472.56,108.234,235.6410486111111,1.4793055555555554,0.0,151.0,2333.0,5392.0,0.0,0.0062916666666666,0.0972083333333333,0.2246666666666666,2007,25,2,206,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2007-07-26,924.5,115.092,234.94372222222225,2.8381944444444445,975.0,3633.0,4346.0,6454.333333333333,0.040625,0.151375,0.1810833333333333,0.2689305555555555,2007,26,3,207,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2007-07-27,1202.514,120.456,235.5536805555556,3.6233333333333335,1837.0,49.0,7157.0,11000.233333333334,0.0765416666666666,0.0020416666666666,0.2982083333333333,0.4583430555555556,2007,27,4,208,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2007-07-28,1621.862,178.73,235.5072361111111,4.941666666666666,907.0,10265.0,6559.0,9300.033333333333,0.0377916666666666,0.4277083333333333,0.2732916666666666,0.3875013888888889,2007,28,5,209,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2007-07-29,321.116,118.576,235.71203472222223,1.0334722222222223,0.0,0.0,1288.0,4063.933333333333,0.0,0.0,0.0536666666666666,0.1693305555555555,2007,29,6,210,1,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2007-07-30,466.816,129.492,235.5302291666667,1.4672222222222224,0.0,0.0,2528.0,5252.266666666666,0.0,0.0,0.1053333333333333,0.2188444444444444,2007,30,0,211,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2007-07-31,812.332,145.786,234.9148125,2.5025,3277.0,0.0,3575.0,6687.766666666666,0.1365416666666666,0.0,0.1489583333333333,0.2786569444444444,2007,31,1,212,0,7.805000000000001,13.0,5.0,4.0,2.0,7,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2007-08-01,1084.173,144.761,234.972,3.278888888888889,1583.0,0.0,9990.5,6496.05,0.0659583333333333,0.0,0.4162708333333333,0.27066875,2007,1,2,213,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2007-08-02,1019.416,144.954,234.85659027777777,3.087083333333333,482.0,0.0,6869.0,9639.266666666666,0.0200833333333333,0.0,0.2862083333333333,0.4016361111111111,2007,2,3,214,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2007-08-03,1063.364,125.388,234.4856041666667,3.2072222222222218,958.0,0.0,9139.0,7625.733333333334,0.0399166666666666,0.0,0.3807916666666666,0.3177388888888889,2007,3,4,215,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2007-08-04,1144.99,139.226,235.25722222222225,3.4523611111111108,552.0,398.0,7966.0,10167.266666666666,0.023,0.0165833333333333,0.3319166666666667,0.4236361111111111,2007,4,5,216,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2007-08-05,787.098,151.254,235.1152708333333,2.4368055555555554,169.0,0.0,6647.0,6302.3,0.0070416666666666,0.0,0.2769583333333333,0.2625958333333333,2007,5,6,217,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2007-08-06,1089.72,154.434,234.7027430555556,3.3170833333333336,1096.0,0.0,7985.0,9081.0,0.0456666666666666,0.0,0.3327083333333333,0.3783749999999999,2007,6,0,218,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2007-08-07,1483.58,131.182,234.55388194444447,4.425972222222222,437.0,2168.0,9042.0,13080.633333333331,0.0182083333333333,0.0903333333333333,0.37675,0.5450263888888889,2007,7,1,219,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2007-08-08,1125.482,119.096,234.512375,3.3805555555555555,1055.0,1111.0,9660.0,6932.033333333333,0.0439583333333333,0.0462916666666666,0.4025,0.2888347222222222,2007,8,2,220,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2007-08-09,1071.68,109.474,234.2143888888889,3.272361111111111,182.0,4515.0,6646.0,6518.333333333333,0.0075833333333333,0.188125,0.2769166666666666,0.2715972222222222,2007,9,3,221,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2007-08-10,1028.01,117.656,234.4888125,3.1297222222222225,336.0,2651.0,8287.0,5861.433333333333,0.014,0.1104583333333333,0.3452916666666667,0.2442263888888889,2007,10,4,222,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2007-08-11,1091.65,115.77,234.9801805555556,3.2856944444444443,1180.0,910.0,10339.0,5765.333333333333,0.0491666666666666,0.0379166666666666,0.4307916666666667,0.2402222222222222,2007,11,5,223,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2007-08-12,1241.904,127.776,235.6648541666667,3.742777777777778,1123.0,1156.0,8582.0,9837.4,0.0467916666666666,0.0481666666666666,0.3575833333333333,0.4098916666666666,2007,12,6,224,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2007-08-13,1153.012,130.94,235.21656944444445,3.44875,93.0,476.0,11101.0,7546.866666666667,0.003875,0.0198333333333333,0.4625416666666667,0.3144527777777777,2007,13,0,225,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2007-08-14,941.19,132.01,237.07638888888889,2.8541666666666665,951.0,685.0,6256.0,7794.5,0.039625,0.0285416666666666,0.2606666666666666,0.3247708333333333,2007,14,1,226,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2007-08-15,1191.86,159.764,239.99340972222225,3.5420833333333337,338.0,508.0,9787.0,9231.333333333334,0.0140833333333333,0.0211666666666666,0.4077916666666667,0.3846388888888889,2007,15,2,227,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2007-08-16,958.496,131.532,239.73765972222225,2.843888888888889,962.0,0.0,7476.0,7538.9,0.0400833333333333,0.0,0.3115,0.3141208333333333,2007,16,3,228,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2007-08-17,1009.892,127.388,240.4940486111111,2.9815277777777776,244.0,0.0,7769.0,8818.533333333333,0.0101666666666666,0.0,0.3237083333333333,0.3674388888888888,2007,17,4,229,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2007-08-18,347.96,119.24,241.27963194444445,1.0788888888888888,0.0,0.0,1830.0,3969.3333333333335,0.0,0.0,0.07625,0.1653888888888889,2007,18,5,230,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2007-08-19,1422.294,160.018,239.9536666666667,4.2619444444444445,1025.0,8912.0,5989.0,7783.166666666667,0.0427083333333333,0.3713333333333333,0.2495416666666666,0.3242986111111111,2007,19,6,231,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2007-08-20,1338.842,155.88,241.30069444444445,3.963333333333333,1032.0,6965.0,7383.0,6934.7,0.043,0.2902083333333333,0.307625,0.2889458333333333,2007,20,0,232,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2007-08-21,642.556,157.308,240.5730555555556,1.961111111111111,0.0,38.0,3296.0,7375.766666666666,0.0,0.0015833333333333,0.1373333333333333,0.3073236111111111,2007,21,1,233,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2007-08-22,1209.808,154.288,240.81731944444445,3.57125,3048.0,1836.0,7241.0,8040.066666666667,0.127,0.0765,0.3017083333333333,0.3350027777777777,2007,22,2,234,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2007-08-23,1112.312,157.954,240.6473055555556,3.330277777777778,2502.0,259.0,5342.0,10435.533333333333,0.10425,0.0107916666666666,0.2225833333333333,0.4348138888888888,2007,23,3,235,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2007-08-24,1656.514,262.831,240.49481944444443,4.936180555555556,1891.0,3783.5,9944.0,11990.066666666668,0.0787916666666666,0.1576458333333333,0.4143333333333334,0.4995861111111111,2007,24,4,236,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2007-08-25,1150.88,272.548,239.8598263888889,3.55375,4149.0,2191.0,5678.0,7166.3,0.172875,0.0912916666666666,0.2365833333333333,0.2985958333333333,2007,25,5,237,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2007-08-26,1314.906,299.388,239.95091666666667,4.012638888888889,1541.0,3645.0,5658.0,11071.1,0.0642083333333333,0.151875,0.23575,0.4612958333333333,2007,26,6,238,1,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2007-08-27,1211.73,299.084,239.9235833333333,3.69125,2305.0,1229.0,6344.0,10319.766666666666,0.0960416666666666,0.0512083333333333,0.2643333333333333,0.4299902777777777,2007,27,0,239,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2007-08-28,997.004,181.114,239.549875,2.996111111111111,1038.0,2468.0,5483.0,7630.5,0.04325,0.1028333333333333,0.2284583333333333,0.3179375,2007,28,1,240,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2007-08-29,747.992,175.426,240.74499305555557,2.279583333333333,957.0,562.0,4932.0,6016.266666666666,0.039875,0.0234166666666666,0.2055,0.2506777777777778,2007,29,2,241,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2007-08-30,1202.458,191.048,240.57317361111112,3.604305555555555,3822.0,2580.0,4221.0,9418.566666666666,0.15925,0.1075,0.175875,0.3924402777777777,2007,30,3,242,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2007-08-31,1279.822,187.256,239.98570138888888,3.788472222222222,1200.0,666.0,8738.0,10726.366666666669,0.0499999999999999,0.02775,0.3640833333333333,0.4469319444444444,2007,31,4,243,0,14.496,14.0,7.0,4.0,2.0,8,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2007-09-01,1701.486,289.846,239.3557430555556,5.065416666666667,2497.0,569.0,9733.0,15559.1,0.1040416666666666,0.0237083333333333,0.4055416666666667,0.6482958333333334,2007,1,5,244,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2007-09-02,1662.468,231.598,240.04533333333336,5.017222222222222,3613.0,1617.0,8806.0,13671.8,0.1505416666666666,0.067375,0.3669166666666666,0.5696583333333333,2007,2,6,245,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2007-09-03,1038.922,188.422,239.62034722222225,3.1306944444444444,621.0,2515.0,5323.0,8856.366666666667,0.025875,0.1047916666666666,0.2217916666666667,0.3690152777777777,2007,3,0,246,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.0,1.0
2007-09-04,1584.944,179.626,239.65966666666665,4.755972222222223,2928.0,3501.0,9821.0,10166.9,0.122,0.145875,0.4092083333333333,0.4236208333333333,2007,4,1,247,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2007-09-05,1236.572,148.864,239.1481597222222,3.697638888888889,0.0,4144.0,6705.0,9760.533333333333,0.0,0.1726666666666666,0.279375,0.4066888888888889,2007,5,2,248,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2007-09-06,901.474,172.026,239.3400486111111,2.752222222222222,0.0,3888.0,3461.0,7675.566666666667,0.0,0.162,0.1442083333333333,0.3198152777777778,2007,6,3,249,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2007-09-07,1336.496,181.738,239.0317013888889,4.007222222222222,3632.0,551.0,9388.0,8704.766666666666,0.1513333333333333,0.0229583333333333,0.3911666666666666,0.362698611111111,2007,7,4,250,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2007-09-08,1469.752,186.33,239.7304444444445,4.391944444444444,3339.0,1801.0,9164.0,10193.466666666667,0.139125,0.0750416666666666,0.3818333333333333,0.4247277777777778,2007,8,5,251,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2007-09-09,1679.502,209.152,238.92214583333333,5.054027777777778,2184.0,4438.0,9233.0,12136.7,0.091,0.1849166666666666,0.3847083333333334,0.5056958333333333,2007,9,6,252,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2007-09-10,1117.376,177.498,239.3886597222222,3.36375,935.0,595.0,5613.0,11479.933333333332,0.0389583333333333,0.0247916666666666,0.233875,0.4783305555555555,2007,10,0,253,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.0,1.0
2007-09-11,983.572,151.764,240.07199305555557,2.9520833333333334,943.0,550.0,5792.0,9107.866666666669,0.0392916666666666,0.0229166666666666,0.2413333333333333,0.3794944444444444,2007,11,1,254,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2007-09-12,1287.764,171.794,240.0150555555556,3.86,0.0,3217.0,7755.0,10491.033333333333,0.0,0.1340416666666666,0.323125,0.4371263888888888,2007,12,2,255,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2007-09-13,1146.382,165.958,239.3098333333333,3.4644444444444447,1175.0,2523.0,3853.0,11555.366666666669,0.0489583333333333,0.105125,0.1605416666666666,0.4814736111111111,2007,13,3,256,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2007-09-14,1135.47,183.126,239.30189583333333,3.444722222222222,901.0,676.0,5804.0,11543.5,0.0375416666666666,0.0281666666666666,0.2418333333333333,0.4809791666666667,2007,14,4,257,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2007-09-15,1095.312,184.466,240.00197222222224,3.278194444444445,0.0,1449.0,6464.0,10342.2,0.0,0.060375,0.2693333333333333,0.430925,2007,15,5,258,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2007-09-16,1652.224,192.352,239.56046527777775,4.96625,3118.0,3064.0,9310.0,12045.066666666668,0.1299166666666666,0.1276666666666666,0.3879166666666667,0.5018777777777778,2007,16,6,259,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2007-09-17,1461.186,202.314,239.21479861111112,4.413472222222222,6651.0,926.0,6279.0,10498.2,0.277125,0.0385833333333333,0.261625,0.437425,2007,17,0,260,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.0,1.0
2007-09-18,1167.52,147.132,238.26067361111112,3.5127777777777776,1888.0,2029.0,5425.0,10118.066666666668,0.0786666666666666,0.0845416666666666,0.2260416666666666,0.4215861111111111,2007,18,1,261,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2007-09-19,1298.684,151.794,240.30520833333333,3.883333333333333,0.0,2743.0,7937.0,10965.833333333334,0.0,0.1142916666666666,0.3307083333333333,0.4569097222222222,2007,19,2,262,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2007-09-20,1255.532,132.908,239.71498611111116,3.720972222222222,1056.0,489.0,9996.0,9385.566666666666,0.044,0.020375,0.4165,0.3910652777777777,2007,20,3,263,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2007-09-21,1238.78,152.834,239.38146527777775,3.732638888888889,3130.0,2745.0,6316.0,8455.333333333334,0.1304166666666666,0.114375,0.2631666666666666,0.3523055555555556,2007,21,4,264,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2007-09-22,1176.172,183.432,239.4830347222222,3.515138888888889,944.0,1311.0,7688.0,9659.9,0.0393333333333333,0.054625,0.3203333333333333,0.4024958333333333,2007,22,5,265,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2007-09-23,1417.97,242.974,239.50043055555557,4.28,2831.0,1929.0,7382.0,11493.233333333334,0.1179583333333333,0.080375,0.3075833333333333,0.4788847222222223,2007,23,6,266,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2007-09-24,1354.53,197.624,238.60060416666667,4.078749999999999,929.0,3935.0,7955.0,9756.533333333333,0.0387083333333333,0.1639583333333333,0.3314583333333333,0.4065222222222222,2007,24,0,267,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.0,1.0
2007-09-25,1764.342,130.078,238.0996111111111,5.206388888888889,916.0,2253.0,9820.0,16416.7,0.0381666666666666,0.093875,0.4091666666666667,0.6840291666666668,2007,25,1,268,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2007-09-26,1831.5,169.396,239.41785416666667,5.396944444444444,1058.0,9452.0,5695.0,14320.0,0.0440833333333333,0.3938333333333333,0.2372916666666666,0.5966666666666667,2007,26,2,269,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2007-09-27,1392.6,150.71,239.5670555555556,4.0777777777777775,1066.0,643.0,7324.0,14177.0,0.0444166666666666,0.0267916666666666,0.3051666666666666,0.5907083333333333,2007,27,3,270,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2007-09-28,1680.498,222.718,239.4624305555556,4.994166666666667,996.0,3722.0,9952.0,13338.3,0.0415,0.1550833333333333,0.4146666666666667,0.5557624999999999,2007,28,4,271,0,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2007-09-29,2296.522,182.122,239.1401111111111,6.7931944444444445,4085.0,7457.0,8190.0,18543.4,0.1702083333333333,0.3107083333333333,0.34125,0.7726416666666668,2007,29,5,272,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2007-09-30,1516.29,163.588,240.0647847222222,4.452500000000001,1405.0,582.0,10225.0,13059.5,0.0585416666666666,0.0242499999999999,0.4260416666666666,0.5441458333333333,2007,30,6,273,1,1.83,5.0,1.0,0.0,2.0,9,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2007-10-01,1720.922,146.734,239.23991666666663,5.07375,1507.0,6622.0,5960.0,14594.3,0.0627916666666666,0.2759166666666666,0.2483333333333333,0.6080958333333333,2007,1,0,274,0,5.988,5.0,4.0,2.0,2.0,10,-0.8660254037844386,0.5000000000000001,0.0,1.0
